Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Unit Energy Cost ($),Energy Comsumption (kWh),Control Cost ($)
12,649,11,11,0.34,0.004972756893,0.0016907373436200002
12,650,11,11,0.34,0.004972756893,0.0016907373436200002
12,651,11,11,0.34,0.004972756893,0.0016907373436200002
12,652,11,11,0.34,0.004972756893,0.0016907373436200002
12,653,11,11,0.34,0.004972756893,0.0016907373436200002
12,654,11,11,0.34,0.004972756893,0.0016907373436200002
12,655,11,11,0.34,0.004972756893,0.0016907373436200002
12,656,11,11,0.34,0.004972756893,0.0016907373436200002
12,657,11,11,0.34,0.004972756893,0.0016907373436200002
12,658,11,11,0.34,0.004972756893,0.0016907373436200002
12,659,11,11,0.34,0.004972756893,0.0016907373436200002
12,660,11,11,0.34,0.004972756893,0.0016907373436200002
12,661,11,11,0.34,0.004972756893,0.0016907373436200002
12,662,11,11,0.34,0.004972756893,0.0016907373436200002
12,663,11,11,0.34,0.004972756893,0.0016907373436200002
12,664,11,11,0.34,0.004972756893,0.0016907373436200002
12,665,11,11,0.34,0.004972756893,0.0016907373436200002
12,666,11,11,0.34,0.004972756893,0.0016907373436200002
12,667,11,11,0.34,0.004972756893,0.0016907373436200002
12,668,11,11,0.34,0.004972756893,0.0016907373436200002
12,669,11,11,0.34,0.004972756893,0.0016907373436200002
12,670,11,11,0.34,0.004972756893,0.0016907373436200002
12,671,11,11,0.34,0.004972756893,0.0016907373436200002
12,672,11,11,0.34,0.004972756893,0.0016907373436200002
12,673,11,11,0.34,0.004972756893,0.0016907373436200002
12,674,11,11,0.34,0.004972756893,0.0016907373436200002
12,675,11,11,0.34,0.004972756893,0.0016907373436200002
12,676,11,11,0.34,0.004972756893,0.0016907373436200002
12,677,11,11,0.34,0.004972756893,0.0016907373436200002
12,678,11,11,0.34,0.004972756893,0.0016907373436200002
12,679,11,11,0.34,0.004972756893,0.0016907373436200002
12,680,11,11,0.34,0.004972756893,0.0016907373436200002
12,681,11,11,0.34,0.004972756893,0.0016907373436200002
12,682,11,11,0.34,0.004972756893,0.0016907373436200002
12,683,11,11,0.34,0.004972756893,0.0016907373436200002
12,684,11,11,0.34,0.004972756893,0.0016907373436200002
12,685,11,11,0.34,0.004972756893,0.0016907373436200002
12,686,11,11,0.34,0.004972756893,0.0016907373436200002
12,687,11,11,0.34,0.004972756893,0.0016907373436200002
12,688,11,11,0.34,0.004972756893,0.0016907373436200002
12,689,15,11,0.34,0.012170168185500003,0.004137857183070001
12,690,15,11,0.34,0.012170168185500003,0.004137857183070001
12,691,15,11,0.34,0.012170168185500003,0.004137857183070001
12,692,1,11,0.34,0.0024863784465,0.0008453686718100001
12,693,1,11,0.34,0.0024863784465,0.0008453686718100001
12,694,1,11,0.34,0.0024863784465,0.0008453686718100001
12,695,1,11,0.34,0.0024863784465,0.0008453686718100001
12,696,1,11,0.34,0.0024863784465,0.0008453686718100001
12,697,3,15,0.34,0.10124529415945001,0.034423400014213006
12,698,3,15,0.34,0.10124529415945001,0.034423400014213006
12,699,3,15,0.34,0.10124529415945001,0.034423400014213006
12,700,17,15,0.34,0.01672841296041667,0.005687660406541669
12,701,17,15,0.34,0.01672841296041667,0.005687660406541669
12,702,17,15,0.34,0.01672841296041667,0.005687660406541669
12,703,17,15,0.34,0.01672841296041667,0.005687660406541669
12,704,17,15,0.34,0.01672841296041667,0.005687660406541669
12,705,17,15,0.34,0.01672841296041667,0.005687660406541669
12,706,17,15,0.34,0.01672841296041667,0.005687660406541669
12,707,17,15,0.34,0.01672841296041667,0.005687660406541669
12,708,17,15,0.34,0.01672841296041667,0.005687660406541669
12,709,17,15,0.34,0.01672841296041667,0.005687660406541669
12,710,4,4,0.34,0.014656546632,0.00498322585488
12,711,4,4,0.34,0.014656546632,0.00498322585488
12,712,4,4,0.34,0.014656546632,0.00498322585488
12,713,4,4,0.34,0.014656546632,0.00498322585488
12,714,4,4,0.34,0.014656546632,0.00498322585488
12,715,4,4,0.34,0.014656546632,0.00498322585488
12,716,4,4,0.34,0.014656546632,0.00498322585488
12,717,4,4,0.34,0.014656546632,0.00498322585488
12,718,4,4,0.34,0.014656546632,0.00498322585488
12,719,4,4,0.34,0.014656546632,0.00498322585488
12,720,18,4,0.34,0.014189563204083332,0.004824451489388333
12,721,18,4,0.34,0.014189563204083332,0.004824451489388333
12,722,18,17,0.34,0.0139059131095,0.004728010457230001
12,723,18,17,0.34,0.0139059131095,0.004728010457230001
12,724,18,17,0.34,0.0139059131095,0.004728010457230001
12,725,18,17,0.34,0.0139059131095,0.004728010457230001
12,726,18,17,0.34,0.0139059131095,0.004728010457230001
12,727,18,17,0.34,0.0139059131095,0.004728010457230001
12,728,18,17,0.34,0.0139059131095,0.004728010457230001
12,729,18,17,0.34,0.0139059131095,0.004728010457230001
12,730,18,17,0.34,0.0139059131095,0.004728010457230001
12,731,18,17,0.34,0.0139059131095,0.004728010457230001
12,732,18,17,0.34,0.0139059131095,0.004728010457230001
12,733,18,17,0.34,0.0139059131095,0.004728010457230001
12,734,18,17,0.34,0.0139059131095,0.004728010457230001
12,735,18,17,0.34,0.0139059131095,0.004728010457230001
12,736,18,17,0.34,0.0139059131095,0.004728010457230001
12,737,18,17,0.34,0.0139059131095,0.004728010457230001
12,738,18,17,0.34,0.0139059131095,0.004728010457230001
12,739,18,17,0.34,0.0139059131095,0.004728010457230001
12,740,18,17,0.34,0.0139059131095,0.004728010457230001
12,741,18,17,0.34,0.0139059131095,0.004728010457230001
12,742,18,17,0.34,0.0139059131095,0.004728010457230001
12,743,18,17,0.34,0.0139059131095,0.004728010457230001
12,744,18,17,0.34,0.0139059131095,0.004728010457230001
12,745,18,17,0.34,0.0139059131095,0.004728010457230001
12,746,18,17,0.34,0.0139059131095,0.004728010457230001
12,747,18,17,0.34,0.0139059131095,0.004728010457230001
12,748,18,17,0.34,0.0139059131095,0.004728010457230001
12,749,15,17,0.34,0.01672841296041667,0.005687660406541669
12,750,15,17,0.34,0.01672841296041667,0.005687660406541669
12,751,13,17,0.34,0.0135355189022,0.004602076426748001
12,752,13,17,0.34,0.0135355189022,0.004602076426748001
12,753,13,21,0.34,0.011725376620783334,0.003986628051066333
12,754,13,21,0.34,0.011725376620783334,0.003986628051066333
12,755,13,21,0.34,0.011725376620783334,0.003986628051066333
12,756,13,21,0.34,0.011725376620783334,0.003986628051066333
12,757,13,17,0.34,0.0135355189022,0.004602076426748001
12,758,13,17,0.34,0.0135355189022,0.004602076426748001
12,759,13,17,0.34,0.0135355189022,0.004602076426748001
12,760,13,17,0.34,0.0135355189022,0.004602076426748001
12,761,13,17,0.34,0.0135355189022,0.004602076426748001
12,762,13,17,0.34,0.0135355189022,0.004602076426748001
12,763,13,17,0.34,0.0135355189022,0.004602076426748001
12,764,13,17,0.34,0.0135355189022,0.004602076426748001
12,765,13,17,0.34,0.0135355189022,0.004602076426748001
12,766,13,17,0.34,0.0135355189022,0.004602076426748001
12,767,13,17,0.34,0.0135355189022,0.004602076426748001
12,768,13,17,0.34,0.0135355189022,0.004602076426748001
12,769,13,17,0.34,0.0135355189022,0.004602076426748001
12,770,13,17,0.34,0.0135355189022,0.004602076426748001
12,771,13,17,0.34,0.0135355189022,0.004602076426748001
12,772,13,17,0.34,0.0135355189022,0.004602076426748001
12,773,13,17,0.34,0.0135355189022,0.004602076426748001
12,774,13,17,0.34,0.0135355189022,0.004602076426748001
12,775,13,17,0.34,0.0135355189022,0.004602076426748001
12,776,13,17,0.34,0.0135355189022,0.004602076426748001
12,777,13,17,0.34,0.0135355189022,0.004602076426748001
12,778,13,17,0.34,0.0135355189022,0.004602076426748001
12,779,13,17,0.34,0.0135355189022,0.004602076426748001
12,780,13,17,0.34,0.0135355189022,0.004602076426748001
12,781,13,17,0.34,0.0135355189022,0.004602076426748001
12,782,18,17,0.34,0.0139059131095,0.004728010457230001
12,783,18,17,0.34,0.0139059131095,0.004728010457230001
12,784,18,17,0.34,0.0139059131095,0.004728010457230001
12,785,18,17,0.34,0.0139059131095,0.004728010457230001
12,786,18,17,0.34,0.0139059131095,0.004728010457230001
12,787,14,17,0.34,0.036974550812666665,0.012571347276306667
12,788,14,17,0.34,0.036974550812666665,0.012571347276306667
12,789,14,17,0.34,0.036974550812666665,0.012571347276306667
12,790,14,17,0.34,0.036974550812666665,0.012571347276306667
12,791,14,17,0.34,0.036974550812666665,0.012571347276306667
12,792,14,17,0.34,0.036974550812666665,0.012571347276306667
12,793,14,17,0.34,0.036974550812666665,0.012571347276306667
12,794,14,17,0.34,0.036974550812666665,0.012571347276306667
12,795,14,17,0.34,0.036974550812666665,0.012571347276306667
12,796,14,17,0.34,0.036974550812666665,0.012571347276306667
12,797,14,17,0.34,0.036974550812666665,0.012571347276306667
12,798,14,17,0.34,0.036974550812666665,0.012571347276306667
12,799,27,1,0.34,0.005757929034000002,0.0019576958715600006
12,800,27,1,0.34,0.005757929034000002,0.0019576958715600006
12,801,27,15,0.34,0.015441718773000004,0.005250184382820002
12,802,1,15,0.34,0.009683789739000003,0.0032924885112600014
12,803,1,15,0.34,0.009683789739000003,0.0032924885112600014
12,804,1,27,0.34,0.005757929034000002,0.0019576958715600006
12,805,1,27,0.34,0.005757929034000002,0.0019576958715600006
12,806,1,27,0.34,0.005757929034000002,0.0019576958715600006
12,807,1,1,0.34,0.0,0.0
12,808,9,1,0.34,0.0360059131095,0.012242010457230001
12,809,9,1,0.34,0.0360059131095,0.012242010457230001
12,810,21,1,0.34,0.00523448094,0.0017797235196000002
12,811,21,1,0.34,0.00523448094,0.0017797235196000002
12,812,21,1,0.34,0.00523448094,0.0017797235196000002
12,813,21,1,0.34,0.00523448094,0.0017797235196000002
12,814,21,1,0.34,0.00523448094,0.0017797235196000002
12,815,21,1,0.34,0.00523448094,0.0017797235196000002
12,816,1,1,0.34,0.0,0.0
12,817,1,1,0.34,0.0,0.0
12,818,2,2,0.34,0.0,0.0
12,819,2,2,0.34,0.0,0.0
12,820,2,2,0.34,0.0,0.0
12,821,2,2,0.34,0.0,0.0
12,822,2,2,0.34,0.0,0.0
12,823,2,2,0.34,0.0,0.0
12,824,2,2,0.34,0.0,0.0
12,825,2,2,0.34,0.0,0.0
12,826,2,2,0.34,0.0,0.0
12,827,2,2,0.34,0.0,0.0
12,828,2,2,0.34,0.0,0.0
12,829,2,2,0.34,0.0,0.0
12,830,2,2,0.34,0.0,0.0
12,831,2,2,0.34,0.0,0.0
12,832,2,2,0.34,0.0,0.0
12,833,2,2,0.34,0.0,0.0
12,834,2,2,0.34,0.0,0.0
12,835,2,2,0.34,0.0,0.0
12,836,2,2,0.34,0.0,0.0
12,837,2,2,0.34,0.0,0.0
12,838,2,2,0.34,0.0,0.0
12,839,2,2,0.34,0.0,0.0
12,840,2,2,0.34,0.0,0.0
12,841,2,2,0.34,0.0,0.0
12,842,2,2,0.34,0.0,0.0
12,843,2,2,0.34,0.0,0.0
12,844,2,2,0.34,0.0,0.0
12,845,2,2,0.34,0.0,0.0
12,846,2,2,0.34,0.0,0.0
12,847,2,2,0.34,0.0,0.0
12,848,2,2,0.34,0.0,0.0
12,849,2,2,0.34,0.0,0.0
12,850,2,2,0.34,0.0,0.0
12,851,2,2,0.34,0.0,0.0
12,852,2,2,0.34,0.0,0.0
12,853,2,2,0.34,0.0,0.0
12,854,2,2,0.34,0.0,0.0
12,855,2,2,0.34,0.0,0.0
12,856,2,2,0.34,0.0,0.0
12,857,2,2,0.34,0.0,0.0
12,858,2,2,0.34,0.0,0.0
12,859,2,2,0.34,0.0,0.0
12,860,2,2,0.34,0.0,0.0
12,861,2,2,0.34,0.0,0.0
12,862,2,2,0.34,0.0,0.0
12,863,2,2,0.34,0.0,0.0
12,864,2,2,0.34,0.0,0.0
12,865,2,2,0.34,0.0,0.0
12,866,2,2,0.34,0.0,0.0
12,867,2,2,0.34,0.0,0.0
12,868,2,2,0.34,0.0,0.0
12,869,2,2,0.34,0.0,0.0
12,870,2,2,0.34,0.0,0.0
12,871,2,2,0.34,0.0,0.0
12,872,2,2,0.34,0.0,0.0
12,873,2,2,0.34,0.0,0.0
12,874,2,2,0.34,0.0,0.0
12,875,2,2,0.34,0.0,0.0
12,876,2,2,0.34,0.0,0.0
12,877,2,2,0.34,0.0,0.0
12,878,2,2,0.34,0.0,0.0
12,879,2,2,0.34,0.0,0.0
12,880,2,2,0.34,0.0,0.0
12,881,2,2,0.34,0.0,0.0
12,882,2,2,0.34,0.0,0.0
12,883,2,2,0.34,0.0,0.0
12,884,2,2,0.34,0.0,0.0
12,885,2,2,0.34,0.0,0.0
12,886,2,2,0.34,0.0,0.0
12,887,2,2,0.34,0.0,0.0
12,888,2,2,0.34,0.0,0.0
12,889,2,2,0.34,0.0,0.0
12,890,2,2,0.34,0.0,0.0
12,891,2,2,0.34,0.0,0.0
12,892,2,2,0.34,0.0,0.0
12,893,2,2,0.34,0.0,0.0
12,894,2,2,0.34,0.0,0.0
12,895,2,2,0.34,0.0,0.0
12,896,2,2,0.34,0.0,0.0
12,897,2,2,0.34,0.0,0.0
12,898,2,2,0.34,0.0,0.0
12,899,2,2,0.34,0.0,0.0
12,900,2,2,0.34,0.0,0.0
12,901,2,2,0.34,0.0,0.0
12,902,2,2,0.34,0.0,0.0
12,903,2,2,0.34,0.0,0.0
12,904,2,2,0.34,0.0,0.0
12,905,2,2,0.34,0.0,0.0
12,906,2,2,0.34,0.0,0.0
12,907,2,2,0.34,0.0,0.0
12,908,2,2,0.34,0.0,0.0
12,909,2,2,0.34,0.0,0.0
12,910,2,2,0.34,0.0,0.0
12,911,2,2,0.34,0.0,0.0
12,912,2,2,0.34,0.0,0.0
12,913,2,2,0.34,0.0,0.0
12,914,2,2,0.34,0.0,0.0
12,915,2,2,0.34,0.0,0.0
12,916,2,2,0.34,0.0,0.0
12,917,2,2,0.34,0.0,0.0
12,918,2,2,0.34,0.0,0.0
12,919,2,2,0.34,0.0,0.0
12,920,2,2,0.34,0.0,0.0
12,921,2,2,0.34,0.0,0.0
12,922,2,2,0.34,0.0,0.0
12,923,2,2,0.34,0.0,0.0
12,924,2,2,0.34,0.0,0.0
12,925,2,2,0.34,0.0,0.0
12,926,2,2,0.34,0.0,0.0
12,927,2,2,0.34,0.0,0.0
12,928,2,2,0.34,0.0,0.0
12,929,2,2,0.34,0.0,0.0
12,930,2,2,0.34,0.0,0.0
12,931,2,2,0.34,0.0,0.0
12,932,2,2,0.34,0.0,0.0
12,933,2,2,0.34,0.0,0.0
12,934,2,2,0.34,0.0,0.0
12,935,2,2,0.34,0.0,0.0
12,936,2,2,0.34,0.0,0.0
12,937,2,2,0.34,0.0,0.0
12,938,2,2,0.34,0.0,0.0
12,939,2,2,0.34,0.0,0.0
12,940,2,2,0.34,0.0,0.0
12,941,2,2,0.34,0.0,0.0
12,942,2,2,0.34,0.0,0.0
12,943,2,2,0.34,0.0,0.0
12,944,2,2,0.34,0.0,0.0
12,945,2,2,0.34,0.0,0.0
12,946,2,2,0.34,0.0,0.0
12,947,2,2,0.34,0.0,0.0
12,948,2,2,0.34,0.0,0.0
12,949,2,2,0.34,0.0,0.0
12,950,2,2,0.34,0.0,0.0
12,951,2,2,0.34,0.0,0.0
12,952,2,2,0.34,0.0,0.0
12,953,2,2,0.34,0.0,0.0
12,954,2,2,0.34,0.0,0.0
12,955,2,2,0.34,0.0,0.0
12,956,2,2,0.34,0.0,0.0
12,957,2,2,0.34,0.0,0.0
12,958,2,2,0.34,0.0,0.0
12,959,2,2,0.34,0.0,0.0
12,960,2,2,0.34,0.0,0.0
12,961,2,2,0.34,0.0,0.0
12,962,2,2,0.34,0.0,0.0
12,963,2,2,0.34,0.0,0.0
12,964,2,2,0.34,0.0,0.0
12,965,2,2,0.34,0.0,0.0
12,966,2,2,0.34,0.0,0.0
12,967,2,2,0.34,0.0,0.0
12,968,2,2,0.34,0.0,0.0
12,969,2,2,0.34,0.0,0.0
12,970,2,2,0.34,0.0,0.0
12,971,2,2,0.34,0.0,0.0
12,972,2,2,0.34,0.0,0.0
12,973,2,2,0.34,0.0,0.0
12,974,2,2,0.34,0.0,0.0
12,975,2,2,0.34,0.0,0.0
12,976,2,2,0.34,0.0,0.0
12,977,2,2,0.34,0.0,0.0
12,978,2,2,0.34,0.0,0.0
12,979,2,2,0.34,0.0,0.0
12,980,2,2,0.34,0.0,0.0
12,981,2,2,0.34,0.0,0.0
12,982,2,2,0.34,0.0,0.0
12,983,2,2,0.34,0.0,0.0
12,984,2,2,0.34,0.0,0.0
12,985,2,2,0.34,0.0,0.0
12,986,2,2,0.34,0.0,0.0
12,987,2,2,0.34,0.0,0.0
12,988,2,2,0.34,0.0,0.0
12,989,2,2,0.34,0.0,0.0
12,990,2,2,0.34,0.0,0.0
12,991,2,2,0.34,0.0,0.0
12,992,2,2,0.34,0.0,0.0
12,993,2,2,0.34,0.0,0.0
12,994,2,2,0.34,0.0,0.0
12,995,2,2,0.34,0.0,0.0
12,996,2,2,0.34,0.0,0.0
12,997,2,2,0.34,0.0,0.0
12,998,2,2,0.34,0.0,0.0
12,999,2,2,0.34,0.0,0.0
12,1000,2,2,0.34,0.0,0.0
12,1001,2,2,0.34,0.0,0.0
12,1002,2,2,0.34,0.0,0.0
12,1003,2,2,0.34,0.0,0.0
12,1004,2,2,0.34,0.0,0.0
12,1005,2,2,0.34,0.0,0.0
12,1006,2,2,0.34,0.0,0.0
12,1007,2,2,0.34,0.0,0.0
12,1008,2,2,0.34,0.0,0.0
12,1009,2,2,0.34,0.0,0.0
12,1010,2,2,0.34,0.0,0.0
12,1011,2,2,0.34,0.0,0.0
12,1012,2,2,0.34,0.0,0.0
12,1013,2,2,0.34,0.0,0.0
12,1014,2,2,0.34,0.0,0.0
12,1015,2,2,0.34,0.0,0.0
12,1016,2,2,0.34,0.0,0.0
12,1017,2,2,0.34,0.0,0.0
12,1018,2,2,0.34,0.0,0.0
12,1019,2,2,0.34,0.0,0.0
12,1020,2,2,0.34,0.0,0.0
12,1021,2,2,0.34,0.0,0.0
12,1022,2,2,0.34,0.0,0.0
12,1023,2,2,0.34,0.0,0.0
12,1024,2,2,0.34,0.0,0.0
12,1025,2,2,0.34,0.0,0.0
12,1026,2,2,0.34,0.0,0.0
12,1027,2,2,0.34,0.0,0.0
12,1028,2,2,0.34,0.0,0.0
12,1029,2,2,0.34,0.0,0.0
12,1030,2,2,0.34,0.0,0.0
12,1031,2,2,0.34,0.0,0.0
12,1032,2,2,0.34,0.0,0.0
12,1033,2,2,0.34,0.0,0.0
12,1034,2,2,0.34,0.0,0.0
12,1035,2,2,0.34,0.0,0.0
12,1036,2,2,0.34,0.0,0.0
12,1037,2,2,0.34,0.0,0.0
12,1038,2,2,0.34,0.0,0.0
12,1039,2,2,0.34,0.0,0.0
12,1040,2,2,0.34,0.0,0.0
12,1041,2,2,0.34,0.0,0.0
12,1042,2,2,0.34,0.0,0.0
12,1043,2,2,0.34,0.0,0.0
12,1044,2,2,0.34,0.0,0.0
12,1045,2,2,0.34,0.0,0.0
12,1046,2,2,0.34,0.0,0.0
12,1047,2,2,0.34,0.0,0.0
12,1048,2,2,0.34,0.0,0.0
12,1049,2,2,0.34,0.0,0.0
12,1050,2,2,0.34,0.0,0.0
12,1051,2,2,0.34,0.0,0.0
12,1052,2,2,0.34,0.0,0.0
12,1053,2,2,0.34,0.0,0.0
12,1054,2,2,0.34,0.0,0.0
12,1055,2,2,0.34,0.0,0.0
12,1056,2,2,0.34,0.0,0.0
12,1057,2,2,0.34,0.0,0.0
12,1058,2,2,0.34,0.0,0.0
12,1059,2,2,0.34,0.0,0.0
12,1060,2,2,0.34,0.0,0.0
12,1061,2,2,0.34,0.0,0.0
12,1062,2,2,0.34,0.0,0.0
12,1063,2,2,0.34,0.0,0.0
12,1064,2,2,0.34,0.0,0.0
12,1065,2,2,0.34,0.0,0.0
12,1066,2,2,0.34,0.0,0.0
12,1067,2,2,0.34,0.0,0.0
12,1068,2,2,0.34,0.0,0.0
12,1069,2,2,0.34,0.0,0.0
12,1070,2,2,0.34,0.0,0.0
12,1071,2,2,0.34,0.0,0.0
12,1072,2,2,0.34,0.0,0.0
12,1073,2,2,0.34,0.0,0.0
12,1074,2,2,0.34,0.0,0.0
12,1075,2,2,0.34,0.0,0.0
12,1076,2,2,0.34,0.0,0.0
12,1077,2,2,0.34,0.0,0.0
12,1078,2,2,0.34,0.0,0.0
12,1079,2,2,0.34,0.0,0.0
12,1080,2,2,0.34,0.0,0.0
12,1081,2,2,0.34,0.0,0.0
12,1082,2,2,0.34,0.0,0.0
12,1083,2,2,0.34,0.0,0.0
12,1084,2,2,0.34,0.0,0.0
12,1085,2,2,0.34,0.0,0.0
12,1086,2,2,0.34,0.0,0.0
12,1087,2,2,0.34,0.0,0.0
12,1088,2,2,0.34,0.0,0.0
12,1089,2,2,0.34,0.0,0.0
12,1090,2,2,0.34,0.0,0.0
12,1091,2,2,0.34,0.0,0.0
12,1092,2,2,0.34,0.0,0.0
12,1093,2,2,0.34,0.0,0.0
12,1094,2,2,0.34,0.0,0.0
12,1095,2,2,0.34,0.0,0.0
12,1096,2,2,0.34,0.0,0.0
12,1097,2,2,0.34,0.0,0.0
12,1098,2,2,0.34,0.0,0.0
12,1099,2,2,0.34,0.0,0.0
12,1100,2,2,0.34,0.0,0.0
12,1101,2,2,0.34,0.0,0.0
12,1102,2,2,0.34,0.0,0.0
12,1103,2,2,0.34,0.0,0.0
12,1104,2,2,0.34,0.0,0.0
12,1105,2,2,0.34,0.0,0.0
12,1106,2,2,0.34,0.0,0.0
12,1107,2,2,0.34,0.0,0.0
12,1108,2,2,0.34,0.0,0.0
12,1109,2,2,0.34,0.0,0.0
12,1110,2,2,0.34,0.0,0.0
12,1111,2,2,0.34,0.0,0.0
12,1112,2,2,0.34,0.0,0.0
12,1113,2,2,0.34,0.0,0.0
12,1114,2,2,0.34,0.0,0.0
12,1115,2,2,0.34,0.0,0.0
12,1116,2,2,0.34,0.0,0.0
12,1117,2,2,0.34,0.0,0.0
12,1118,2,2,0.34,0.0,0.0
12,1119,2,2,0.34,0.0,0.0
12,1120,2,2,0.34,0.0,0.0
12,1121,2,2,0.34,0.0,0.0
12,1122,2,2,0.34,0.0,0.0
12,1123,2,2,0.34,0.0,0.0
12,1124,2,2,0.34,0.0,0.0
12,1125,2,2,0.34,0.0,0.0
12,1126,2,2,0.34,0.0,0.0
12,1127,2,2,0.34,0.0,0.0
12,1128,2,2,0.34,0.0,0.0
12,1129,2,2,0.34,0.0,0.0
12,1130,2,2,0.34,0.0,0.0
12,1131,2,2,0.34,0.0,0.0
12,1132,2,2,0.34,0.0,0.0
12,1133,2,2,0.34,0.0,0.0
12,1134,2,2,0.34,0.0,0.0
12,1135,2,2,0.34,0.0,0.0
12,1136,2,2,0.34,0.0,0.0
12,1137,2,2,0.34,0.0,0.0
12,1138,2,2,0.34,0.0,0.0
12,1139,2,2,0.34,0.0,0.0
12,1140,2,2,0.34,0.0,0.0
12,1141,2,2,0.34,0.0,0.0
12,1142,2,2,0.34,0.0,0.0
12,1143,2,2,0.34,0.0,0.0
12,1144,2,2,0.34,0.0,0.0
12,1145,2,2,0.34,0.0,0.0
12,1146,2,2,0.34,0.0,0.0
12,1147,2,2,0.34,0.0,0.0
12,1148,2,2,0.34,0.0,0.0
12,1149,2,2,0.34,0.0,0.0
12,1150,2,2,0.34,0.0,0.0
12,1151,2,2,0.34,0.0,0.0
12,1152,2,2,0.34,0.0,0.0
12,1153,2,2,0.34,0.0,0.0
12,1154,2,2,0.34,0.0,0.0
12,1155,2,2,0.34,0.0,0.0
12,1156,2,2,0.34,0.0,0.0
12,1157,2,2,0.34,0.0,0.0
12,1158,2,2,0.34,0.0,0.0
12,1159,2,2,0.34,0.0,0.0
12,1160,2,2,0.34,0.0,0.0
12,1161,2,2,0.34,0.0,0.0
12,1162,2,2,0.34,0.0,0.0
12,1163,2,2,0.34,0.0,0.0
12,1164,2,2,0.34,0.0,0.0
12,1165,2,2,0.34,0.0,0.0
12,1166,2,2,0.34,0.0,0.0
12,1167,2,2,0.34,0.0,0.0
12,1168,2,2,0.34,0.0,0.0
12,1169,2,2,0.34,0.0,0.0
12,1170,2,2,0.34,0.0,0.0
12,1171,2,2,0.34,0.0,0.0
12,1172,2,2,0.34,0.0,0.0
12,1173,2,2,0.34,0.0,0.0
12,1174,2,2,0.34,0.0,0.0
12,1175,2,2,0.34,0.0,0.0
12,1176,2,2,0.34,0.0,0.0
12,1177,2,2,0.34,0.0,0.0
12,1178,2,2,0.34,0.0,0.0
12,1179,2,2,0.34,0.0,0.0
12,1180,2,2,0.34,0.0,0.0
12,1181,2,2,0.34,0.0,0.0
